USGS	12210700	2022-10-27 10:45	PDT	56.1	P
USGS	12210700	2022-10-27 11:00	PDT	56.8	P
USGS	12210700	2022-10-27 11:15	PDT	56.9	P
USGS	12210700	2022-10-27 11:30	PDT	57.0	P
USGS	12210700	2022-10-27 11:45	PDT	57.0	P
USGS	12210700	2022-10-27 12:00	PDT	56.3	P
USGS	12210700	2022-10-27 12:15	PDT	56.0	P
USGS	12210700	2022-10-27 12:30	PDT	56.7	P
USGS	12210700	2022-10-27 12:45	PDT	56.6	P
USGS	12210700	2022-10-27 13:00	PDT	56.7	P
USGS	12210700	2022-10-27 13:15	PDT	56.8	P
USGS	12210700	2022-10-27 13:30	PDT	57.2	P
USGS	12210700	2022-10-27 13:45	PDT	57.5	P
USGS	12210700	2022-10-27 14:00	PDT	58.3	P
USGS	12210700	2022-10-27 14:15	PDT	58.2	P
USGS	12210700	2022-10-27 14:30	PDT	58.1	P
USGS	12210700	2022-10-27 14:45	PDT	58.0	P
USGS	12210700	2022-10-27 15:00	PDT	58.0	P
USGS	12210700	2022-10-27 15:15	PDT	58.4	P
USGS	12210700	2022-10-27 15:30	PDT	58.4	P
USGS	12210700	2022-10-27 15:45	PDT	58.5	P
USGS	12210700	2022-10-27 16:00	PDT	58.7	P
USGS	12210700	2022-10-27 16:15	PDT	58.6	P
USGS	12210700	2022-10-27 16:30	PDT	57.8	P
USGS	12210700	2022-10-27 16:45	PDT	57.4	P
USGS	12210700	2022-10-27 17:00	PDT	56.6	P
USGS	12210700	2022-10-27 17:15	PDT	56.5	P
USGS	12210700	2022-10-27 17:30	PDT	57.5	P
USGS	12210700	2022-10-27 17:45	PDT	57.2	P
USGS	12210700	2022-10-27 18:00	PDT	57.2	P
USGS	12210700	2022-10-27 18:15	PDT	56.7	P
USGS	12210700	2022-10-27 18:30	PDT	55.8	P
USGS	12210700	2022-10-27 18:45	PDT	55.2	P
USGS	12210700	2022-10-27 19:00	PDT	54.4	P
USGS	12210700	2022-10-27 19:15	PDT	54.1	P
USGS	12210700	2022-10-27 19:30	PDT	53.4	P
USGS	12210700	2022-10-27 19:45	PDT	52.8	P
USGS	12210700	2022-10-27 20:00	PDT	52.2	P
USGS	12210700	2022-10-27 20:15	PDT	51.7	P
USGS	12210700	2022-10-27 20:30	PDT	51.5	P
USGS	12210700	2022-10-27 20:45	PDT	51.5	P
USGS	12210700	2022-10-27 21:00	PDT	51.4	P
USGS	12210700	2022-10-27 21:15	PDT	51.2	P
USGS	12210700	2022-10-27 21:30	PDT	51.0	P
USGS	12210700	2022-10-27 21:45	PDT	51.0	P
USGS	12210700	2022-10-27 22:00	PDT	51.0	P
USGS	12210700	2022-10-27 22:15	PDT	50.9	P
USGS	12210700	2022-10-27 22:30	PDT	50.9	P
USGS	12210700	2022-10-27 22:45	PDT	50.9	P
USGS	12210700	2022-10-27 23:00	PDT	50.8	P
USGS	12210700	2022-10-27 23:15	PDT	50.9	P
USGS	12210700	2022-10-27 23:30	PDT	50.9	P
USGS	12210700	2022-10-27 23:45	PDT	50.8	P
USGS	12210700	2022-10-28 00:00	PDT	50.6	P
USGS	12210700	2022-10-28 00:15	PDT	50.4	P
USGS	12210700	2022-10-28 00:30	PDT	50.2	P
USGS	12210700	2022-10-28 00:45	PDT	49.9	P
USGS	12210700	2022-10-28 01:00	PDT	49.6	P
USGS	12210700	2022-10-28 01:15	PDT	49.3	P
USGS	12210700	2022-10-28 01:30	PDT	49.3	P
USGS	12210700	2022-10-28 01:45	PDT	49.0	P
USGS	12210700	2022-10-28 02:00	PDT	48.6	P
USGS	12210700	2022-10-28 02:15	PDT	48.4	P
USGS	12210700	2022-10-28 02:30	PDT	48.3	P
USGS	12210700	2022-10-28 02:45	PDT	48.3	P
USGS	12210700	2022-10-28 03:00	PDT	48.0	P
USGS	12210700	2022-10-28 03:15	PDT	48.1	P
USGS	12210700	2022-10-28 03:30	PDT	48.1	P
USGS	12210700	2022-10-28 03:45	PDT	48.1	P
USGS	12210700	2022-10-28 04:00	PDT	48.1	P
USGS	12210700	2022-10-28 04:15	PDT	48.0	P
USGS	12210700	2022-10-28 04:30	PDT	48.0	P
USGS	12210700	2022-10-28 04:45	PDT	47.9	P
USGS	12210700	2022-10-28 05:00	PDT	47.8	P
USGS	12210700	2022-10-28 05:15	PDT	47.7	P
USGS	12210700	2022-10-28 05:30	PDT	47.7	P
USGS	12210700	2022-10-28 05:45	PDT	47.7	P
USGS	12210700	2022-10-28 06:00	PDT	47.6	P
USGS	12210700	2022-10-28 06:15	PDT	47.5	P
USGS	12210700	2022-10-28 06:30	PDT	47.4	P
USGS	12210700	2022-10-28 06:45	PDT	47.6	P
USGS	12210700	2022-10-28 07:00	PDT	47.6	P
USGS	12210700	2022-10-28 07:15	PDT	47.6	P
USGS	12210700	2022-10-28 07:30	PDT	47.6	P
USGS	12210700	2022-10-28 07:45	PDT	47.7	P
USGS	12210700	2022-10-28 08:00	PDT	47.8	P
USGS	12210700	2022-10-28 08:15	PDT	48.0	P
USGS	12210700	2022-10-28 08:30	PDT	48.1	P
USGS	12210700	2022-10-28 08:45	PDT	48.2	P
USGS	12210700	2022-10-28 09:00	PDT	48.2	P
USGS	12210700	2022-10-28 09:15	PDT	48.3	P
USGS	12210700	2022-10-28 09:30	PDT	48.5	P
USGS	12210700	2022-10-28 09:45	PDT	48.6	P
USGS	12210700	2022-10-28 10:00	PDT	48.9	P
USGS	12210700	2022-10-28 10:15	PDT	49.0	P
USGS	12210700	2022-10-28 10:30	PDT	49.3	P
USGS	12210700	2022-10-28 10:45	PDT	50.1	P
USGS	12210700	2022-10-28 11:00	PDT	50.1	P
USGS	12210700	2022-10-28 11:15	PDT	50.4	P
USGS	12210700	2022-10-28 11:30	PDT	50.4	P
USGS	12210700	2022-10-28 11:45	PDT	50.8	P
USGS	12210700	2022-10-28 12:00	PDT	51.6	P
USGS	12210700	2022-10-28 12:15	PDT	52.6	P
USGS	12210700	2022-10-28 12:30	PDT	53.5	P
USGS	12210700	2022-10-28 12:45	PDT	54.8	P
USGS	12210700	2022-10-28 13:00	PDT	55.0	P
USGS	12210700	2022-10-28 13:15	PDT	55.1	P
USGS	12210700	2022-10-28 13:30	PDT	56.0	P
USGS	12210700	2022-10-28 13:45	PDT	58.5	P
USGS	12210700	2022-10-28 14:00	PDT	55.7	P
USGS	12210700	2022-10-28 14:15	PDT	54.9	P
USGS	12210700	2022-10-28 14:30	PDT	59.9	P
USGS	12210700	2022-10-28 14:45	PDT	57.2	P
USGS	12210700	2022-10-28 15:00	PDT	56.8	P
USGS	12210700	2022-10-28 15:15	PDT	57.2	P
USGS	12210700	2022-10-28 15:30	PDT	56.4	P
USGS	12210700	2022-10-28 15:45	PDT	55.8	P
USGS	12210700	2022-10-28 16:00	PDT	55.4	P
USGS	12210700	2022-10-28 16:15	PDT	55.3	P
USGS	12210700	2022-10-28 16:30	PDT	54.7	P
USGS	12210700	2022-10-28 16:45	PDT	54.0	P
USGS	12210700	2022-10-28 17:00	PDT	52.7	P
USGS	12210700	2022-10-28 17:15	PDT	51.7	P
USGS	12210700	2022-10-28 17:30	PDT	50.3	P
USGS	12210700	2022-10-28 17:45	PDT	49.3	P
USGS	12210700	2022-10-28 18:00	PDT	48.5	P
USGS	12210700	2022-10-28 18:15	PDT	47.8	P
USGS	12210700	2022-10-28 18:30	PDT	47.3	P
USGS	12210700	2022-10-28 18:45	PDT	47.3	P
USGS	12210700	2022-10-28 19:00	PDT	47.2	P
USGS	12210700	2022-10-28 19:15	PDT	46.8	P
USGS	12210700	2022-10-28 19:30	PDT	47.4	P
USGS	12210700	2022-10-28 19:45	PDT	47.6	P
USGS	12210700	2022-10-28 20:00	PDT	47.3	P
USGS	12210700	2022-10-28 20:15	PDT	47.3	P
USGS	12210700	2022-10-28 20:30	PDT	48.4	P
USGS	12210700	2022-10-28 20:45	PDT	49.0	P
USGS	12210700	2022-10-28 21:00	PDT	49.2	P
USGS	12210700	2022-10-28 21:15	PDT	49.6	P
USGS	12210700	2022-10-28 21:30	PDT	49.3	P
USGS	12210700	2022-10-28 21:45	PDT	48.9	P
USGS	12210700	2022-10-28 22:00	PDT	48.2	P
USGS	12210700	2022-10-28 22:15	PDT	47.1	P
USGS	12210700	2022-10-28 22:30	PDT	46.3	P
USGS	12210700	2022-10-28 22:45	PDT	46.2	P
USGS	12210700	2022-10-28 23:00	PDT	46.4	P
USGS	12210700	2022-10-28 23:15	PDT	46.8	P
USGS	12210700	2022-10-28 23:30	PDT	46.0	P
USGS	12210700	2022-10-28 23:45	PDT	45.6	P
USGS	12210700	2022-10-29 00:00	PDT	45.2	P
USGS	12210700	2022-10-29 00:15	PDT	45.1	P
USGS	12210700	2022-10-29 00:30	PDT	46.5	P
USGS	12210700	2022-10-29 00:45	PDT	47.9	P
USGS	12210700	2022-10-29 01:00	PDT	47.9	P
USGS	12210700	2022-10-29 01:15	PDT	48.5	P
USGS	12210700	2022-10-29 01:30	PDT	47.7	P
USGS	12210700	2022-10-29 01:45	PDT	47.3	P
USGS	12210700	2022-10-29 02:00	PDT	47.9	P
USGS	12210700	2022-10-29 02:15	PDT	47.2	P
USGS	12210700	2022-10-29 02:30	PDT	46.9	P
USGS	12210700	2022-10-29 02:45	PDT	47.1	P
USGS	12210700	2022-10-29 03:00	PDT	46.7	P
USGS	12210700	2022-10-29 03:15	PDT	46.8	P
USGS	12210700	2022-10-29 03:30	PDT	46.9	P
USGS	12210700	2022-10-29 03:45	PDT	47.2	P
USGS	12210700	2022-10-29 04:00	PDT	47.1	P
USGS	12210700	2022-10-29 04:15	PDT	46.8	P
USGS	12210700	2022-10-29 04:30	PDT	45.9	P
USGS	12210700	2022-10-29 04:45	PDT	45.9	P
USGS	12210700	2022-10-29 05:00	PDT	46.3	P
USGS	12210700	2022-10-29 05:15	PDT	46.2	P
USGS	12210700	2022-10-29 05:30	PDT	46.0	P
USGS	12210700	2022-10-29 05:45	PDT	46.8	P
USGS	12210700	2022-10-29 06:00	PDT	45.2	P
USGS	12210700	2022-10-29 06:15	PDT	45.8	P
USGS	12210700	2022-10-29 06:30	PDT	46.2	P
USGS	12210700	2022-10-29 06:45	PDT	46.9	P
USGS	12210700	2022-10-29 07:00	PDT	47.4	P
USGS	12210700	2022-10-29 07:15	PDT	47.8	P
USGS	12210700	2022-10-29 07:30	PDT	48.1	P
USGS	12210700	2022-10-29 07:45	PDT	47.7	P
USGS	12210700	2022-10-29 08:00	PDT	48.0	P
USGS	12210700	2022-10-29 08:15	PDT	47.8	P
USGS	12210700	2022-10-29 08:30	PDT	48.3	P
USGS	12210700	2022-10-29 08:45	PDT	48.7	P
USGS	12210700	2022-10-29 09:00	PDT	48.8	P
USGS	12210700	2022-10-29 09:15	PDT	48.9	P
USGS	12210700	2022-10-29 09:30	PDT	49.0	P
USGS	12210700	2022-10-29 09:45	PDT	49.3	P
USGS	12210700	2022-10-29 10:00	PDT	49.6	P
USGS	12210700	2022-10-29 10:15	PDT	50.0	P
USGS	12210700	2022-10-29 10:30	PDT	50.0	P
USGS	12210700	2022-10-29 10:45	PDT	50.4	P
USGS	12210700	2022-10-29 11:00	PDT	50.9	P
USGS	12210700	2022-10-29 11:15	PDT	52.0	P
USGS	12210700	2022-10-29 11:30	PDT	53.6	P
USGS	12210700	2022-10-29 11:45	PDT	54.0	P
USGS	12210700	2022-10-29 12:00	PDT	54.7	P
USGS	12210700	2022-10-29 12:15	PDT	55.2	P
USGS	12210700	2022-10-29 12:30	PDT	55.9	P
USGS	12210700	2022-10-29 12:45	PDT	55.9	P
USGS	12210700	2022-10-29 13:00	PDT	56.5	P
USGS	12210700	2022-10-29 13:15	PDT	56.2	P
USGS	12210700	2022-10-29 13:30	PDT	56.9	P
USGS	12210700	2022-10-29 13:45	PDT	57.7	P
USGS	12210700	2022-10-29 14:00	PDT	59.9	P
USGS	12210700	2022-10-29 14:15	PDT	60.7	P
USGS	12210700	2022-10-29 14:30	PDT	59.8	P
USGS	12210700	2022-10-29 14:45	PDT	59.4	P
USGS	12210700	2022-10-29 15:00	PDT	58.9	P
USGS	12210700	2022-10-29 15:15	PDT	59.3	P
USGS	12210700	2022-10-29 15:30	PDT	59.1	P
USGS	12210700	2022-10-29 15:45	PDT	58.5	P
USGS	12210700	2022-10-29 16:00	PDT	58.5	P
USGS	12210700	2022-10-29 16:15	PDT	58.2	P
USGS	12210700	2022-10-29 16:30	PDT	57.4	P
USGS	12210700	2022-10-29 16:45	PDT	56.2	P
USGS	12210700	2022-10-29 17:00	PDT	55.3	P
USGS	12210700	2022-10-29 17:15	PDT	54.8	P
USGS	12210700	2022-10-29 17:30	PDT	54.3	P
USGS	12210700	2022-10-29 17:45	PDT	53.5	P
USGS	12210700	2022-10-29 18:00	PDT	52.2	P
USGS	12210700	2022-10-29 18:15	PDT	51.2	P
USGS	12210700	2022-10-29 18:30	PDT	51.3	P
USGS	12210700	2022-10-29 18:45	PDT	51.4	P
USGS	12210700	2022-10-29 19:00	PDT	51.8	P
USGS	12210700	2022-10-29 19:15	PDT	52.0	P
USGS	12210700	2022-10-29 19:30	PDT	52.6	P
USGS	12210700	2022-10-29 19:45	PDT	52.9	P
USGS	12210700	2022-10-29 20:00	PDT	52.1	P
USGS	12210700	2022-10-29 20:15	PDT	51.8	P
USGS	12210700	2022-10-29 20:30	PDT	52.9	P
USGS	12210700	2022-10-29 20:45	PDT	52.6	P
USGS	12210700	2022-10-29 21:00	PDT	53.2	P
USGS	12210700	2022-10-29 21:15	PDT	53.4	P
USGS	12210700	2022-10-29 21:30	PDT	52.7	P
USGS	12210700	2022-10-29 21:45	PDT	52.3	P
USGS	12210700	2022-10-29 22:00	PDT	51.8	P
USGS	12210700	2022-10-29 22:15	PDT	51.3	P
USGS	12210700	2022-10-29 22:30	PDT	51.5	P
USGS	12210700	2022-10-29 22:45	PDT	51.9	P
USGS	12210700	2022-10-29 23:00	PDT	51.5	P
USGS	12210700	2022-10-29 23:15	PDT	51.0	P
USGS	12210700	2022-10-29 23:30	PDT	50.8	P
USGS	12210700	2022-10-29 23:45	PDT	51.7	P
USGS	12210700	2022-10-30 00:00	PDT	54.3	P
USGS	12210700	2022-10-30 00:15	PDT	54.4	P
USGS	12210700	2022-10-30 00:30	PDT	54.6	P
USGS	12210700	2022-10-30 00:45	PDT	54.4	P
USGS	12210700	2022-10-30 01:00	PDT	53.7	P
USGS	12210700	2022-10-30 01:15	PDT	54.3	P
USGS	12210700	2022-10-30 01:30	PDT	53.5	P
USGS	12210700	2022-10-30 01:45	PDT	54.2	P
USGS	12210700	2022-10-30 02:00	PDT	52.7	P
USGS	12210700	2022-10-30 02:15	PDT	52.8	P
USGS	12210700	2022-10-30 02:30	PDT	51.7	P
USGS	12210700	2022-10-30 02:45	PDT	52.4	P
USGS	12210700	2022-10-30 03:00	PDT	52.4	P
USGS	12210700	2022-10-30 03:15	PDT	52.7	P
USGS	12210700	2022-10-30 03:30	PDT	52.7	P
USGS	12210700	2022-10-30 03:45	PDT	53.0	P
USGS	12210700	2022-10-30 04:00	PDT	52.2	P
USGS	12210700	2022-10-30 04:15	PDT	52.6	P
USGS	12210700	2022-10-30 04:30	PDT	53.2	P
USGS	12210700	2022-10-30 04:45	PDT	54.0	P
USGS	12210700	2022-10-30 05:00	PDT	54.2	P
USGS	12210700	2022-10-30 05:15	PDT	54.5	P
USGS	12210700	2022-10-30 05:30	PDT	54.3	P
USGS	12210700	2022-10-30 05:45	PDT	53.8	P
USGS	12210700	2022-10-30 06:00	PDT	53.3	P
USGS	12210700	2022-10-30 06:15	PDT	52.7	P
USGS	12210700	2022-10-30 06:30	PDT	51.6	P
USGS	12210700	2022-10-30 06:45	PDT	50.4	P
USGS	12210700	2022-10-30 07:00	PDT	50.0	P
USGS	12210700	2022-10-30 07:15	PDT	49.8	P
USGS	12210700	2022-10-30 07:30	PDT	50.1	P
USGS	12210700	2022-10-30 07:45	PDT	49.6	P
USGS	12210700	2022-10-30 08:00	PDT	50.1	P
USGS	12210700	2022-10-30 08:15	PDT	49.8	P
USGS	12210700	2022-10-30 08:30	PDT	50.0	P
USGS	12210700	2022-10-30 08:45	PDT	50.0	P
USGS	12210700	2022-10-30 09:00	PDT	49.9	P
USGS	12210700	2022-10-30 09:15	PDT	50.1	P
USGS	12210700	2022-10-30 09:30	PDT	50.0	P
USGS	12210700	2022-10-30 09:45	PDT	50.3	P
USGS	12210700	2022-10-30 10:00	PDT	50.5	P
USGS	12210700	2022-10-30 10:15	PDT	50.2	P
USGS	12210700	2022-10-30 10:30	PDT	50.3	P
USGS	12210700	2022-10-30 10:45	PDT	50.3	P
USGS	12210700	2022-10-30 11:00	PDT	51.1	P
USGS	12210700	2022-10-30 11:15	PDT	50.4	P
USGS	12210700	2022-10-30 11:30	PDT	50.3	P
USGS	12210700	2022-10-30 11:45	PDT	50.3	P
USGS	12210700	2022-10-30 12:00	PDT	50.7	P
USGS	12210700	2022-10-30 12:15	PDT	50.4	P
USGS	12210700	2022-10-30 12:30	PDT	50.8	P
USGS	12210700	2022-10-30 12:45	PDT	50.7	P
USGS	12210700	2022-10-30 13:00	PDT	50.7	P
USGS	12210700	2022-10-30 13:15	PDT	50.6	P
USGS	12210700	2022-10-30 13:30	PDT	50.5	P
USGS	12210700	2022-10-30 13:45	PDT	50.7	P
USGS	12210700	2022-10-30 14:00	PDT	50.9	P
USGS	12210700	2022-10-30 14:15	PDT	51.2	P
USGS	12210700	2022-10-30 14:30	PDT	51.2	P
USGS	12210700	2022-10-30 14:45	PDT	51.1	P
USGS	12210700	2022-10-30 15:00	PDT	50.9	P
USGS	12210700	2022-10-30 15:15	PDT	50.9	P
USGS	12210700	2022-10-30 15:30	PDT	50.8	P
USGS	12210700	2022-10-30 15:45	PDT	50.8	P
USGS	12210700	2022-10-30 16:00	PDT	50.6	P
USGS	12210700	2022-10-30 16:15	PDT	50.6	P
USGS	12210700	2022-10-30 16:30	PDT	50.6	P
USGS	12210700	2022-10-30 16:45	PDT	50.6	P
USGS	12210700	2022-10-30 17:00	PDT	50.4	P
USGS	12210700	2022-10-30 17:15	PDT	50.3	P
USGS	12210700	2022-10-30 17:30	PDT	50.3	P
USGS	12210700	2022-10-30 17:45	PDT	50.3	P
USGS	12210700	2022-10-30 18:00	PDT	50.3	P
USGS	12210700	2022-10-30 18:15	PDT	50.1	P
USGS	12210700	2022-10-30 18:30	PDT	50.0	P
USGS	12210700	2022-10-30 18:45	PDT	49.9	P
USGS	12210700	2022-10-30 19:00	PDT	49.9	P
USGS	12210700	2022-10-30 19:15	PDT	49.8	P
USGS	12210700	2022-10-30 19:30	PDT	49.7	P
USGS	12210700	2022-10-30 19:45	PDT	49.6	P
USGS	12210700	2022-10-30 20:00	PDT	49.6	P
USGS	12210700	2022-10-30 20:15	PDT	49.5	P
USGS	12210700	2022-10-30 20:30	PDT	49.3	P
USGS	12210700	2022-10-30 20:45	PDT	49.2	P
USGS	12210700	2022-10-30 21:00	PDT	49.0	P
USGS	12210700	2022-10-30 21:15	PDT	48.7	P
USGS	12210700	2022-10-30 21:30	PDT	48.6	P
USGS	12210700	2022-10-30 21:45	PDT	48.5	P
USGS	12210700	2022-10-30 22:00	PDT	48.5	P
USGS	12210700	2022-10-30 22:15	PDT	48.6	P
USGS	12210700	2022-10-30 22:30	PDT	48.7	P
USGS	12210700	2022-10-30 22:45	PDT	48.8	P
USGS	12210700	2022-10-30 23:00	PDT	48.9	P
USGS	12210700	2022-10-30 23:15	PDT	48.8	P
USGS	12210700	2022-10-30 23:30	PDT	48.8	P
USGS	12210700	2022-10-30 23:45	PDT	48.7	P
USGS	12210700	2022-10-31 00:00	PDT	48.6	P
USGS	12210700	2022-10-31 00:15	PDT	48.7	P
USGS	12210700	2022-10-31 00:30	PDT	48.7	P
USGS	12210700	2022-10-31 00:45	PDT	48.6	P
USGS	12210700	2022-10-31 01:00	PDT	48.4	P
USGS	12210700	2022-10-31 01:15	PDT	48.0	P
USGS	12210700	2022-10-31 01:30	PDT	47.9	P
USGS	12210700	2022-10-31 01:45	PDT	47.9	P
USGS	12210700	2022-10-31 02:00	PDT	47.9	P
USGS	12210700	2022-10-31 02:15	PDT	47.9	P
USGS	12210700	2022-10-31 02:30	PDT	47.9	P
USGS	12210700	2022-10-31 02:45	PDT	47.9	P
USGS	12210700	2022-10-31 03:00	PDT	47.8	P
USGS	12210700	2022-10-31 03:15	PDT	47.7	P
USGS	12210700	2022-10-31 03:30	PDT	47.7	P
USGS	12210700	2022-10-31 03:45	PDT	47.9	P
USGS	12210700	2022-10-31 04:00	PDT	47.6	P
USGS	12210700	2022-10-31 04:15	PDT	47.3	P
USGS	12210700	2022-10-31 04:30	PDT	47.5	P
USGS	12210700	2022-10-31 04:45	PDT	47.5	P
USGS	12210700	2022-10-31 05:00	PDT	47.5	P
USGS	12210700	2022-10-31 05:15	PDT	47.8	P
USGS	12210700	2022-10-31 05:30	PDT	46.9	P
USGS	12210700	2022-10-31 05:45	PDT	47.2	P
USGS	12210700	2022-10-31 06:00	PDT	47.9	P
USGS	12210700	2022-10-31 06:15	PDT	47.6	P
USGS	12210700	2022-10-31 06:30	PDT	47.5	P
USGS	12210700	2022-10-31 06:45	PDT	47.7	P
USGS	12210700	2022-10-31 07:00	PDT	47.7	P
USGS	12210700	2022-10-31 07:15	PDT	47.7	P
USGS	12210700	2022-10-31 07:30	PDT	47.8	P
USGS	12210700	2022-10-31 07:45	PDT	48.3	P
USGS	12210700	2022-10-31 08:00	PDT	48.5	P
USGS	12210700	2022-10-31 08:15	PDT	48.8	P
USGS	12210700	2022-10-31 08:30	PDT	49.4	P
USGS	12210700	2022-10-31 08:45	PDT	49.5	P
USGS	12210700	2022-10-31 09:00	PDT	49.7	P
USGS	12210700	2022-10-31 09:15	PDT	50.1	P
USGS	12210700	2022-10-31 09:30	PDT	51.0	P
USGS	12210700	2022-10-31 09:45	PDT	51.3	P
USGS	12210700	2022-10-31 10:00	PDT	51.0	P
USGS	12210700	2022-10-31 10:15	PDT	51.4	P
USGS	12210700	2022-10-31 10:30	PDT	51.8	P
USGS	12210700	2022-10-31 10:45	PDT	51.4	P
USGS	12210700	2022-10-31 11:00	PDT	51.1	P
USGS	12210700	2022-10-31 11:15	PDT	49.9	P
USGS	12210700	2022-10-31 11:30	PDT	49.6	P
USGS	12210700	2022-10-31 11:45	PDT	49.5	P
USGS	12210700	2022-10-31 12:00	PDT	49.3	P
USGS	12210700	2022-10-31 12:15	PDT	49.3	P
USGS	12210700	2022-10-31 12:30	PDT	49.7	P
USGS	12210700	2022-10-31 12:45	PDT	50.1	P
USGS	12210700	2022-10-31 13:00	PDT	49.9	P
USGS	12210700	2022-10-31 13:15	PDT	50.0	P
USGS	12210700	2022-10-31 13:30	PDT	50.4	P
USGS	12210700	2022-10-31 13:45	PDT	50.1	P
USGS	12210700	2022-10-31 14:00	PDT	50.1	P
USGS	12210700	2022-10-31 14:15	PDT	50.3	P
USGS	12210700	2022-10-31 14:30	PDT	49.7	P
USGS	12210700	2022-10-31 14:45	PDT	49.9	P
USGS	12210700	2022-10-31 15:00	PDT	50.0	P
USGS	12210700	2022-10-31 15:15	PDT	50.0	P
USGS	12210700	2022-10-31 15:30	PDT	49.9	P
USGS	12210700	2022-10-31 15:45	PDT	49.8	P
USGS	12210700	2022-10-31 16:00	PDT	49.5	P
USGS	12210700	2022-10-31 16:15	PDT	49.6	P
USGS	12210700	2022-10-31 16:30	PDT	49.4	P
USGS	12210700	2022-10-31 16:45	PDT	48.9	P
USGS	12210700	2022-10-31 17:00	PDT	48.6	P
USGS	12210700	2022-10-31 17:15	PDT	48.1	P
USGS	12210700	2022-10-31 17:30	PDT	48.3	P
USGS	12210700	2022-10-31 17:45	PDT	47.9	P
USGS	12210700	2022-10-31 18:00	PDT	47.5	P
USGS	12210700	2022-10-31 18:15	PDT	47.2	P
USGS	12210700	2022-10-31 18:30	PDT	47.0	P
USGS	12210700	2022-10-31 18:45	PDT	46.7	P
USGS	12210700	2022-10-31 19:00	PDT	46.1	P
USGS	12210700	2022-10-31 19:15	PDT	45.8	P
USGS	12210700	2022-10-31 19:30	PDT	45.3	P
USGS	12210700	2022-10-31 19:45	PDT	45.5	P
USGS	12210700	2022-10-31 20:00	PDT	45.2	P
USGS	12210700	2022-10-31 20:15	PDT	44.3	P
USGS	12210700	2022-10-31 20:30	PDT	43.8	P
USGS	12210700	2022-10-31 20:45	PDT	43.6	P
USGS	12210700	2022-10-31 21:00	PDT	43.4	P
USGS	12210700	2022-10-31 21:15	PDT	43.2	P
USGS	12210700	2022-10-31 21:30	PDT	43.0	P
USGS	12210700	2022-10-31 21:45	PDT	42.7	P
USGS	12210700	2022-10-31 22:00	PDT	42.5	P
USGS	12210700	2022-10-31 22:15	PDT	42.5	P
USGS	12210700	2022-10-31 22:30	PDT	42.4	P
USGS	12210700	2022-10-31 22:45	PDT	42.3	P
USGS	12210700	2022-10-31 23:00	PDT	42.4	P
USGS	12210700	2022-10-31 23:15	PDT	42.9	P
USGS	12210700	2022-10-31 23:30	PDT	42.8	P
USGS	12210700	2022-10-31 23:45	PDT	42.2	P
USGS	12210700	2022-11-01 00:00	PDT	42.6	P
USGS	12210700	2022-11-01 00:15	PDT	42.1	P
